#a1_X a1_Y a2_X a2_Y a3_X a3_Y j_1 j_2 j_3
0.000 10.000 0.000 18.000 -0.523 23.977 0.000 0.000 -0.087
0.000 10.000 0.000 18.000 -1.042 23.909 0.000 0.000 -0.175
0.000 10.000 0.000 18.000 -1.553 23.796 0.000 0.000 -0.262
0.000 10.000 0.000 18.000 -2.052 23.638 0.000 0.000 -0.349
0.000 10.000 -0.697 17.970 -3.233 23.407 0.000 -0.087 -0.349
0.000 10.000 -1.389 17.878 -4.389 23.075 0.000 -0.175 -0.349
0.000 10.000 -2.071 17.727 -5.512 22.642 0.000 -0.262 -0.349
0.000 10.000 -2.736 17.518 -6.593 22.114 0.000 -0.349 -0.349
0.000 10.000 -3.381 17.250 -7.624 21.493 0.000 -0.436 -0.349
0.000 10.000 -4.000 16.928 -8.596 20.785 0.000 -0.524 -0.349
0.000 10.000 -4.589 16.553 -9.504 19.995 0.000 -0.611 -0.349
0.000 10.000 -5.142 16.128 -10.338 19.128 0.000 -0.698 -0.349
0.000 10.000 -5.657 15.657 -11.095 18.193 0.000 -0.785 -0.349
0.000 10.000 -6.128 15.142 -11.767 17.194 0.000 -0.873 -0.349
0.000 10.000 -6.553 14.589 -12.349 16.142 0.000 -0.960 -0.349
0.000 10.000 -6.928 14.000 -12.837 15.042 0.000 -1.047 -0.349
0.000 10.000 -7.250 13.381 -13.228 13.904 0.000 -1.134 -0.349
0.000 10.000 -7.518 12.736 -13.518 12.736 0.000 -1.222 -0.349
0.000 10.000 -7.727 12.071 -13.705 11.548 0.000 -1.309 -0.349
0.000 10.000 -7.878 11.389 -13.787 10.347 0.000 -1.396 -0.349
0.000 10.000 -7.970 10.697 -13.765 9.144 0.000 -1.484 -0.349
0.000 10.000 -8.000 10.000 -13.638 7.948 0.000 -1.571 -0.349
0.000 10.000 -7.970 10.697 -13.765 9.144 0.000 -1.484 -0.349
0.000 10.000 -7.878 11.389 -13.787 10.347 0.000 -1.396 -0.349
0.000 10.000 -7.727 12.071 -13.705 11.548 0.000 -1.309 -0.349
0.872 9.962 -6.646 12.698 -12.646 12.698 0.087 -1.309 -0.349
1.736 9.848 -5.514 13.229 -11.491 13.752 0.175 -1.309 -0.349
2.588 9.659 -4.340 13.659 -10.249 14.701 0.262 -1.309 -0.349
3.420 9.397 -3.133 13.986 -8.929 15.538 0.349 -1.309 -0.349
4.226 9.063 -1.902 14.205 -7.540 16.257 0.436 -1.309 -0.349
5.000 8.660 -0.657 14.317 -6.095 16.853 0.524 -1.309 -0.349
5.000 8.660 -0.657 14.317 -6.295 16.369 0.524 -1.309 -0.436
5.000 8.660 -0.657 14.317 -6.452 15.870 0.524 -1.309 -0.524
5.000 8.660 -0.657 14.317 -6.566 15.359 0.524 -1.309 -0.611
5.000 8.660 -0.657 14.317 -6.634 14.840 0.524 -1.309 -0.698
5.000 8.660 -0.657 14.317 -6.657 14.317 0.524 -1.309 -0.785
5.000 8.660 -0.657 14.317 -6.634 13.794 0.524 -1.309 -0.873
5.000 8.660 -0.657 14.317 -6.657 14.317 0.524 -1.309 -0.785
5.000 8.660 -0.657 14.317 -6.634 14.840 0.524 -1.309 -0.698
5.000 8.660 -0.657 14.317 -6.566 15.359 0.524 -1.309 -0.611
5.000 8.660 -0.657 14.317 -6.452 15.870 0.524 -1.309 -0.524
5.000 8.660 -0.657 14.317 -6.295 16.369 0.524 -1.309 -0.436
5.000 8.660 -0.657 14.317 -6.095 16.853 0.524 -1.309 -0.349
5.000 8.660 -0.657 14.317 -5.853 17.317 0.524 -1.309 -0.262
5.000 8.660 -0.657 14.317 -5.572 17.759 0.524 -1.309 -0.175
5.000 8.660 -0.657 14.317 -5.253 18.174 0.524 -1.309 -0.087
5.000 8.660 -0.657 14.317 -4.899 18.560 0.524 -1.309 0.000
5.000 8.660 -0.657 14.317 -4.514 18.913 0.524 -1.309 0.087
5.000 8.660 -0.657 14.317 -4.098 19.232 0.524 -1.309 0.175
5.000 8.660 -0.657 14.317 -3.657 19.513 0.524 -1.309 0.262
5.000 8.660 -0.657 14.317 -3.193 19.755 0.524 -1.309 0.349
5.000 8.660 -0.657 14.317 -2.709 19.955 0.524 -1.309 0.436
5.000 8.660 -0.657 14.317 -2.210 20.113 0.524 -1.309 0.524
5.000 8.660 -0.657 14.317 -1.699 20.226 0.524 -1.309 0.611
5.000 8.660 -0.657 14.317 -1.180 20.294 0.524 -1.309 0.698
5.000 8.660 -0.657 14.317 -0.657 20.317 0.524 -1.309 0.785
5.000 8.660 -0.657 14.317 -0.134 20.294 0.524 -1.309 0.873
5.000 8.660 -0.657 14.317 0.385 20.226 0.524 -1.309 0.960
5.000 8.660 -1.128 13.803 -0.605 19.780 0.524 -1.396 0.960
5.000 8.660 -1.553 13.249 -1.553 19.249 0.524 -1.484 0.960
5.000 8.660 -1.928 12.660 -2.451 18.637 0.524 -1.571 0.960
5.000 8.660 -2.250 12.041 -3.292 17.950 0.524 -1.658 0.960
5.000 8.660 -2.518 11.396 -4.070 17.192 0.524 -1.745 0.960
5.000 8.660 -2.727 10.731 -4.780 16.369 0.524 -1.833 0.960
5.000 8.660 -2.878 10.049 -5.414 15.487 0.524 -1.920 0.960
5.000 8.660 -2.970 9.357 -5.970 14.554 0.524 -2.007 0.960
5.000 8.660 -3.000 8.660 -6.441 13.575 0.524 -2.094 0.960
4.226 9.063 -3.743 8.366 -7.600 12.962 0.436 -2.094 0.960
3.420 9.397 -4.458 8.008 -8.701 12.250 0.349 -2.094 0.960
2.588 9.659 -5.139 7.589 -9.735 11.445 0.262 -2.094 0.960
1.736 9.848 -5.781 7.112 -10.696 10.553 0.175 -2.094 0.960
0.872 9.962 -6.379 6.581 -11.575 9.581 0.087 -2.094 0.960
-0.000 10.000 -6.928 6.000 -12.366 8.536 -0.000 -2.094 0.960
-0.872 9.962 -7.425 5.373 -13.063 7.425 -0.087 -2.094 0.960
-1.736 9.848 -7.865 4.706 -13.660 6.259 -0.175 -2.094 0.960
-2.588 9.659 -8.245 4.002 -14.154 5.044 -0.262 -2.094 0.960
-3.420 9.397 -8.563 3.269 -14.540 3.792 -0.349 -2.094 0.960
-4.226 9.063 -8.815 2.510 -14.815 2.510 -0.436 -2.094 0.960
-5.000 8.660 -9.000 1.732 -14.977 1.209 -0.524 -2.094 0.960
