#a1_X a1_Y a2_X a2_Y a3_X a3_Y j_1 j_2 j_3
0.000 10.000 0.000 18.000 0.523 23.977 0.000 0.000 0.087
0.000 10.000 0.000 18.000 1.042 23.909 0.000 0.000 0.175
0.000 10.000 0.000 18.000 1.553 23.796 0.000 0.000 0.262
0.000 10.000 0.000 18.000 2.052 23.638 0.000 0.000 0.349
0.000 10.000 0.000 18.000 2.536 23.438 0.000 0.000 0.436
0.000 10.000 0.000 18.000 3.000 23.196 0.000 0.000 0.524
0.000 10.000 0.000 18.000 3.441 22.915 0.000 0.000 0.611
0.000 10.000 0.697 17.970 4.554 22.566 0.000 0.087 0.611
0.000 10.000 1.389 17.878 5.632 22.121 0.000 0.175 0.611
0.000 10.000 2.071 17.727 6.667 21.584 0.000 0.262 0.611
0.000 10.000 2.736 17.518 7.651 20.959 0.000 0.349 0.611
0.000 10.000 3.381 17.250 8.577 20.250 0.000 0.436 0.611
-0.872 9.962 1.865 17.479 6.780 20.921 -0.087 0.436 0.611
-1.736 9.848 0.334 17.575 4.930 21.432 -0.175 0.436 0.611
-2.588 9.659 -1.199 17.538 3.044 21.780 -0.262 0.436 0.611
-3.420 9.397 -2.723 17.366 1.134 21.963 -0.349 0.436 0.611
-4.226 9.063 -4.226 17.063 -0.785 21.978 -0.436 0.436 0.611
-5.000 8.660 -5.697 16.630 -2.697 21.826 -0.524 0.436 0.611
-5.736 8.192 -7.125 16.070 -4.589 21.508 -0.611 0.436 0.611
-5.736 8.192 -7.806 15.919 -5.754 21.557 -0.611 0.349 0.611
-5.736 8.192 -8.472 15.709 -6.919 21.505 -0.611 0.262 0.611
-5.736 8.192 -9.117 15.442 -8.075 21.351 -0.611 0.175 0.611
-5.736 8.192 -9.736 15.120 -9.213 21.097 -0.611 0.087 0.611
-5.736 8.192 -10.324 14.745 -10.324 20.745 -0.611 -0.000 0.611
-5.736 8.192 -10.878 14.320 -11.401 20.297 -0.611 -0.087 0.611
-5.736 8.192 -11.393 13.848 -12.435 19.757 -0.611 -0.175 0.611
-5.736 8.192 -11.864 13.334 -13.417 19.129 -0.611 -0.262 0.611
-5.736 8.192 -12.289 12.780 -14.341 18.418 -0.611 -0.349 0.611
-5.736 8.192 -12.664 12.192 -15.200 17.629 -0.611 -0.436 0.611
-5.736 8.192 -12.986 11.572 -15.986 16.769 -0.611 -0.524 0.611
-5.736 8.192 -13.253 10.928 -16.695 15.843 -0.611 -0.611 0.611
-6.428 7.660 -14.155 9.731 -18.012 14.327 -0.698 -0.611 0.611
-6.428 7.660 -14.155 9.731 -18.398 13.974 -0.698 -0.611 0.524
-6.428 7.660 -14.155 9.731 -18.752 13.588 -0.698 -0.611 0.436
-6.428 7.660 -14.155 9.731 -19.070 13.172 -0.698 -0.611 0.349
-6.428 7.660 -14.155 9.731 -19.351 12.731 -0.698 -0.611 0.262
-6.428 7.660 -14.155 9.731 -19.593 12.267 -0.698 -0.611 0.175
-6.428 7.660 -14.155 9.731 -19.793 11.783 -0.698 -0.611 0.087
-6.428 7.660 -14.155 9.731 -19.951 11.284 -0.698 -0.611 -0.000
-6.428 7.660 -14.155 9.731 -19.793 11.783 -0.698 -0.611 0.087
-6.428 7.660 -14.155 9.731 -19.593 12.267 -0.698 -0.611 0.175
-6.428 7.660 -14.155 9.731 -19.351 12.731 -0.698 -0.611 0.262
-6.428 7.660 -14.155 9.731 -19.070 13.172 -0.698 -0.611 0.349
-6.428 7.660 -14.306 9.050 -19.502 12.050 -0.698 -0.698 0.349
-5.736 8.192 -13.463 10.262 -18.378 13.704 -0.611 -0.698 0.349
-5.000 8.660 -12.518 11.396 -17.114 15.253 -0.524 -0.698 0.349
-4.226 9.063 -11.477 12.444 -15.719 16.687 -0.436 -0.698 0.349
-3.420 9.397 -10.348 13.397 -14.205 17.993 -0.349 -0.698 0.349
-2.588 9.659 -9.141 14.248 -12.583 19.163 -0.262 -0.698 0.349
-1.736 9.848 -7.865 14.990 -10.865 20.187 -0.175 -0.698 0.349
-0.872 9.962 -6.528 15.619 -9.064 21.057 -0.087 -0.698 0.349
0.000 10.000 -5.142 16.128 -7.194 21.767 0.000 -0.698 0.349
0.872 9.962 -3.717 16.515 -5.270 22.311 0.087 -0.698 0.349
1.736 9.848 -2.264 16.776 -3.305 22.685 0.175 -0.698 0.349
2.588 9.659 -0.793 16.910 -1.316 22.887 0.262 -0.698 0.349
2.588 9.659 -0.793 16.910 -1.835 22.819 0.262 -0.698 0.262
2.588 9.659 -0.793 16.910 -2.346 22.705 0.262 -0.698 0.175
2.588 9.659 -0.793 16.910 -2.845 22.548 0.262 -0.698 0.087
2.588 9.659 -0.793 16.910 -3.328 22.348 0.262 -0.698 -0.000
2.588 9.659 -0.793 16.910 -3.793 22.106 0.262 -0.698 -0.087
2.588 9.659 -0.793 16.910 -4.234 21.825 0.262 -0.698 -0.175
2.588 9.659 -0.793 16.910 -4.649 21.506 0.262 -0.698 -0.262
2.588 9.659 -0.793 16.910 -5.035 21.152 0.262 -0.698 -0.349
2.588 9.659 -0.793 16.910 -5.389 20.766 0.262 -0.698 -0.436
2.588 9.659 -0.793 16.910 -5.708 20.351 0.262 -0.698 -0.524
2.588 9.659 -0.793 16.910 -5.989 19.910 0.262 -0.698 -0.611
2.588 9.659 -0.793 16.910 -6.231 19.445 0.262 -0.698 -0.698
1.736 9.848 -2.264 16.776 -7.902 18.828 0.175 -0.698 -0.698
0.872 9.962 -3.717 16.515 -9.513 18.068 0.087 -0.698 -0.698
0.000 10.000 -5.142 16.128 -11.051 17.170 0.000 -0.698 -0.698
-0.872 9.962 -6.528 15.619 -12.506 16.142 -0.087 -0.698 -0.698
-1.736 9.848 -7.865 14.990 -13.865 14.990 -0.175 -0.698 -0.698
-2.588 9.659 -9.141 14.248 -15.119 13.725 -0.262 -0.698 -0.698
-3.420 9.397 -10.348 13.397 -16.257 12.355 -0.349 -0.698 -0.698
-4.226 9.063 -11.477 12.444 -17.272 10.891 -0.436 -0.698 -0.698
-3.420 9.397 -10.348 13.397 -16.257 12.355 -0.349 -0.698 -0.698
-2.588 9.659 -9.141 14.248 -15.119 13.725 -0.262 -0.698 -0.698
-1.736 9.848 -7.865 14.990 -13.865 14.990 -0.175 -0.698 -0.698
