#a1_X a1_Y a2_X a2_Y a3_X a3_Y j_1 j_2 j_3
0.000 10.000 0.000 18.000 0.523 23.977 0.000 0.000 0.087
0.000 10.000 0.000 18.000 1.042 23.909 0.000 0.000 0.175
0.000 10.000 0.000 18.000 1.553 23.796 0.000 0.000 0.262
0.000 10.000 -0.697 17.970 0.345 23.878 0.000 -0.087 0.262
0.000 10.000 -1.389 17.878 -0.866 23.856 0.000 -0.175 0.262
0.000 10.000 -2.071 17.727 -2.071 23.727 0.000 -0.262 0.262
0.000 10.000 -2.736 17.518 -3.259 23.495 0.000 -0.349 0.262
0.000 10.000 -2.736 17.518 -2.736 23.518 0.000 -0.349 0.349
0.000 10.000 -2.736 17.518 -2.213 23.495 0.000 -0.349 0.436
0.000 10.000 -2.736 17.518 -1.694 23.426 0.000 -0.349 0.524
0.000 10.000 -2.736 17.518 -1.183 23.313 0.000 -0.349 0.611
0.000 10.000 -2.736 17.518 -0.684 23.156 0.000 -0.349 0.698
0.000 10.000 -2.736 17.518 -0.200 22.955 0.000 -0.349 0.785
0.872 9.962 -1.199 17.689 1.801 22.886 0.087 -0.349 0.785
1.736 9.848 0.347 17.727 3.789 22.641 0.175 -0.349 0.785
0.872 9.962 -1.199 17.689 1.801 22.886 0.087 -0.349 0.785
-0.000 10.000 -2.736 17.518 -0.200 22.955 -0.000 -0.349 0.785
-0.872 9.962 -4.253 17.212 -2.200 22.851 -0.087 -0.349 0.785
-1.736 9.848 -5.736 16.776 -4.184 22.572 -0.175 -0.349 0.785
-2.588 9.659 -7.177 16.212 -6.135 22.121 -0.262 -0.349 0.785
-3.420 9.397 -8.563 15.525 -8.040 21.502 -0.349 -0.349 0.785
-4.226 9.063 -9.883 14.720 -9.883 20.720 -0.436 -0.349 0.785
-5.000 8.660 -11.128 13.803 -11.651 19.780 -0.524 -0.349 0.785
-5.736 8.192 -12.289 12.780 -13.331 18.689 -0.611 -0.349 0.785
-6.428 7.660 -13.356 11.660 -14.909 17.456 -0.698 -0.349 0.785
-7.071 7.071 -14.322 10.452 -16.374 16.090 -0.785 -0.349 0.785
-7.660 6.428 -15.178 9.164 -17.714 14.602 -0.873 -0.349 0.785
-7.071 7.071 -14.322 10.452 -16.374 16.090 -0.785 -0.349 0.785
-6.428 7.660 -13.356 11.660 -14.909 17.456 -0.698 -0.349 0.785
-5.736 8.192 -12.289 12.780 -13.331 18.689 -0.611 -0.349 0.785
-5.000 8.660 -11.128 13.803 -11.651 19.780 -0.524 -0.349 0.785
-4.226 9.063 -9.883 14.720 -9.883 20.720 -0.436 -0.349 0.785
-3.420 9.397 -8.563 15.525 -8.040 21.502 -0.349 -0.349 0.785
-2.588 9.659 -7.177 16.212 -6.135 22.121 -0.262 -0.349 0.785
-3.420 9.397 -8.563 15.525 -8.040 21.502 -0.349 -0.349 0.785
-4.226 9.063 -9.883 14.720 -9.883 20.720 -0.436 -0.349 0.785
-5.000 8.660 -11.128 13.803 -11.651 19.780 -0.524 -0.349 0.785
-5.736 8.192 -12.289 12.780 -13.331 18.689 -0.611 -0.349 0.785
-6.428 7.660 -13.356 11.660 -14.909 17.456 -0.698 -0.349 0.785
-6.428 7.660 -13.356 11.660 -15.408 17.299 -0.698 -0.349 0.698
-6.428 7.660 -13.356 11.660 -15.892 17.098 -0.698 -0.349 0.611
-6.428 7.660 -13.356 11.660 -16.356 16.857 -0.698 -0.349 0.524
-6.428 7.660 -13.356 11.660 -16.798 16.575 -0.698 -0.349 0.436
-6.428 7.660 -13.356 11.660 -17.213 16.257 -0.698 -0.349 0.349
-6.428 7.660 -13.356 11.660 -17.599 15.903 -0.698 -0.349 0.262
-6.428 7.660 -13.356 11.660 -17.952 15.517 -0.698 -0.349 0.175
-6.428 7.660 -13.356 11.660 -18.271 15.102 -0.698 -0.349 0.087
-6.428 7.660 -13.356 11.660 -18.552 14.660 -0.698 -0.349 -0.000
-6.428 7.660 -13.356 11.660 -18.271 15.102 -0.698 -0.349 0.087
-6.428 7.660 -13.356 11.660 -17.952 15.517 -0.698 -0.349 0.175
-6.428 7.660 -13.356 11.660 -17.599 15.903 -0.698 -0.349 0.262
-6.428 7.660 -13.356 11.660 -17.213 16.257 -0.698 -0.349 0.349
-6.428 7.660 -13.356 11.660 -16.798 16.575 -0.698 -0.349 0.436
-6.428 7.660 -13.356 11.660 -16.356 16.857 -0.698 -0.349 0.524
-6.428 7.660 -13.356 11.660 -15.892 17.098 -0.698 -0.349 0.611
-6.428 7.660 -13.356 11.660 -15.408 17.299 -0.698 -0.349 0.698
-6.428 7.660 -13.356 11.660 -14.909 17.456 -0.698 -0.349 0.785
-6.428 7.660 -13.356 11.660 -14.398 17.569 -0.698 -0.349 0.873
-6.428 7.660 -13.356 11.660 -13.879 17.638 -0.698 -0.349 0.960
-6.428 7.660 -13.356 11.660 -13.356 17.660 -0.698 -0.349 1.047
-6.428 7.660 -12.981 12.249 -12.458 18.226 -0.698 -0.262 1.047
-6.428 7.660 -12.556 12.803 -11.514 18.712 -0.698 -0.175 1.047
-6.428 7.660 -12.085 13.317 -10.532 19.113 -0.698 -0.087 1.047
-6.428 7.660 -11.570 13.789 -9.518 19.427 -0.698 0.000 1.047
-6.428 7.660 -11.016 14.214 -8.481 19.652 -0.698 0.087 1.047
-6.428 7.660 -10.428 14.589 -7.428 19.785 -0.698 0.175 1.047
-6.428 7.660 -9.809 14.911 -6.367 19.826 -0.698 0.262 1.047
-6.428 7.660 -9.164 15.178 -5.307 19.774 -0.698 0.349 1.047
-6.428 7.660 -8.498 15.388 -4.256 19.630 -0.698 0.436 1.047
-6.428 7.660 -7.817 15.539 -3.221 19.396 -0.698 0.524 1.047
-6.428 7.660 -7.125 15.630 -2.210 19.071 -0.698 0.611 1.047
-6.428 7.660 -6.428 15.660 -1.232 18.660 -0.698 0.698 1.047
-6.428 7.660 -5.731 15.630 -0.293 18.166 -0.698 0.785 1.047
-6.428 7.660 -5.039 15.539 0.599 17.591 -0.698 0.873 1.047
-6.428 7.660 -4.357 15.388 1.438 16.941 -0.698 0.960 1.047
-6.428 7.660 -3.692 15.178 2.217 16.220 -0.698 1.047 1.047
-6.428 7.660 -3.047 14.911 2.930 15.434 -0.698 1.134 1.047
-6.428 7.660 -3.692 15.178 2.217 16.220 -0.698 1.047 1.047
