# (_5_15_) start end
2 2 1 0 13
2 1 1 14 15
2 1 2 16 23
2 1 1 24 25
2 1 2 26 33
2 0 2 34 52
2 1 2 53 53
2 0 2 54 64
2 1 2 65 77
2 0 2 78 78
2 1 2 79 79
2 1 1 80 90
2 1 2 91 92
2 0 2 93 98
