# (_5_15_) start end
2 2 1 0 4
1 2 1 5 6
2 2 1 7 16
2 1 1 17 20
2 1 2 21 23
2 0 2 24 29
2 1 2 30 36
2 1 1 37 47
2 2 1 48 68
2 1 1 69 69
2 2 1 70 83
2 1 1 84 87
2 1 2 88 99
2 0 2 100 107
