# (_5_15_) start end
2 2 1 0 11
2 1 1 12 28
2 0 2 29 40
2 0 1 41 41
2 0 2 42 55
2 0 1 56 57
2 0 2 58 59
2 0 1 60 60
2 1 1 61 81
1 1 1 82 85
1 2 1 86 88
1 1 1 89 92
2 1 1 93 104
