# (_5_15_) start end
2 2 1 0 8
2 1 1 9 9
2 2 1 10 17
1 2 1 18 20
1 2 0 21 27
1 2 1 28 28
1 2 0 29 55
1 2 1 56 62
2 2 1 63 67
2 1 1 68 71
2 1 2 72 74
2 0 2 75 77
2 1 2 78 78
2 1 1 79 87
1 1 0 88 90
1 2 0 91 102
1 2 1 103 104
1 2 0 105 107
1 1 0 108 110
2 1 1 111 111
1 1 0 112 113
1 2 0 114 125
1 1 0 126 126
1 2 0 127 134
1 2 1 135 152
0 2 0 153 163
