# (_5_15_) start end
2 2 1 0 8
2 1 1 9 17
2 0 2 18 20
2 1 2 21 22
2 1 1 23 45
2 2 1 46 54
2 1 1 55 58
2 1 2 59 60
2 0 2 61 63
2 1 2 64 69
2 1 1 70 74
2 2 1 75 79
1 2 1 80 82
1 2 0 83 94
2 2 0 95 95
1 2 0 96 108
1 2 1 109 121
1 2 0 122 134
1 1 0 135 137
1 2 0 138 141
1 1 0 142 142
2 1 1 143 149
1 1 0 150 150
1 2 0 151 153
