# (_5_15_) start end
2 2 1 0 3
1 2 1 4 12
2 2 1 13 20
1 2 1 21 31
2 2 1 32 42
1 2 1 43 46
1 2 0 47 60
2 2 0 61 61
2 1 1 62 72
1 1 0 73 75
1 2 0 76 86
1 2 1 87 109
1 1 1 110 113
2 1 1 114 130
1 1 1 131 134
1 2 1 135 135
