# (_5_15_) start end
2 2 1 0 17
1 2 1 18 18
2 2 1 19 36
2 1 1 37 38
2 1 2 39 41
2 1 1 42 43
2 2 1 44 51
1 2 1 52 60
1 2 0 61 62
1 2 1 63 70
