# (_5_15_) start end
2 2 1 0 5
2 1 1 6 7
2 1 2 8 12
2 0 2 13 15
2 1 2 16 20
2 1 1 21 22
2 2 1 23 56
1 2 1 57 60
1 2 0 61 71
1 2 1 72 75
2 2 1 76 78
2 1 1 79 84
2 0 2 85 88
