# (_5_15_) start end
2 2 1 0 23
2 1 1 24 26
2 1 2 27 30
2 0 2 31 37
2 1 2 38 50
2 0 2 51 63
2 1 2 64 69
2 1 1 70 73
2 2 1 74 80
1 2 1 81 82
1 2 0 83 86
1 2 1 87 87
2 2 1 88 90
2 1 1 91 91
2 2 1 92 94
1 2 1 95 95
1 2 0 96 99
1 2 1 100 104
1 2 0 105 109
1 2 1 110 111
