# (_5_15_) start end
2 2 1 0 6
1 2 1 7 8
2 2 1 9 13
2 1 1 14 16
2 1 2 17 19
2 0 2 20 20
2 1 2 21 24
2 1 1 25 33
2 2 0 34 34
1 2 0 35 41
2 2 0 42 42
2 1 1 43 51
2 1 2 52 55
2 0 2 56 60
2 1 2 61 62
2 0 2 63 71
2 1 2 72 73
2 1 1 74 83
2 1 0 84 84
1 1 0 85 85
1 2 0 86 99
1 2 1 100 123
