# (_5_15_) start end
2 2 1 0 3
1 2 1 4 4
2 2 1 5 12
2 1 1 13 15
2 1 2 16 19
2 1 1 20 28
2 1 2 29 31
2 0 2 32 39
2 1 2 40 42
2 1 1 43 45
2 2 1 46 50
1 2 1 51 58
2 2 1 59 64
1 2 1 65 69
2 2 1 70 76
2 1 1 77 85
2 1 2 86 88
2 1 1 89 90
2 1 2 91 93
2 0 2 94 95
2 1 2 96 100
2 0 2 101 101
2 1 2 102 106
2 1 1 107 114
2 1 2 115 117
2 0 2 118 118
