# (_5_15_) start end
2 2 1 0 7
2 1 1 8 9
2 1 2 10 14
2 0 2 15 27
2 1 2 28 31
2 1 1 32 34
2 2 1 35 43
2 1 1 44 45
2 1 2 46 53
2 1 1 54 58
2 2 1 59 66
