# (_5_15_) start end
2 2 1 0 6
1 2 1 7 15
1 2 0 16 21
1 2 1 22 25
2 2 1 26 31
2 1 1 32 32
2 2 1 33 39
2 1 1 40 47
2 1 2 48 57
2 0 2 58 64
2 1 2 65 67
2 1 1 68 70
2 2 1 71 85
1 2 1 86 93
1 2 0 94 94
1 2 1 95 107
1 2 0 108 108
1 2 1 109 115
2 2 1 116 135
1 2 1 136 143
1 2 0 144 144
1 2 1 145 152
2 2 1 153 153
