# (_5_15_) start end
2 2 1 0 3
1 2 1 4 13
2 2 1 14 19
2 1 1 20 31
2 1 2 32 32
2 0 2 33 33
2 1 2 34 34
2 1 1 35 39
2 2 1 40 42
1 2 1 43 50
2 2 1 51 69
1 2 1 70 70
2 2 1 71 77
1 2 1 78 78
2 2 1 79 83
1 2 1 84 86
1 2 0 87 90
