# (_5_15_) start end
2 2 1 0 3
1 2 1 4 6
2 2 1 7 13
1 2 1 14 24
2 2 1 25 36
2 1 1 37 40
2 1 2 41 46
2 1 1 47 51
2 2 1 52 56
1 2 1 57 58
1 2 0 59 81
1 2 1 82 82
1 2 0 83 93
1 2 1 94 97
2 2 1 98 110
1 2 1 111 114
1 2 0 115 139
