# (_5_15_) start end
2 2 1 0 3
1 2 1 4 13
1 2 0 14 30
1 2 1 31 31
2 2 1 32 34
2 1 1 35 50
2 1 2 51 61
2 1 1 62 66
2 1 2 67 78
2 1 1 79 90
2 2 1 91 95
2 2 0 96 97
1 2 0 98 106
