# (_5_15_) start end
2 2 1 0 18
2 1 1 19 21
2 2 1 22 28
2 1 1 29 38
2 2 1 39 40
2 1 1 41 46
2 0 2 47 59
2 0 1 60 63
2 0 2 64 68
2 1 2 69 69
2 1 1 70 90
2 0 1 91 92
2 1 1 93 101
2 0 1 102 106
2 0 2 107 109
2 0 1 110 114
2 1 1 115 134
2 0 2 135 156
