# (_5_15_) start end
2 2 1 0 11
2 1 1 12 18
2 2 1 19 26
1 2 1 27 27
2 2 1 28 35
2 1 1 36 47
2 2 1 48 55
1 2 1 56 62
1 2 0 63 81
