# (_5_15_) start end
2 2 1 0 16
1 2 1 17 17
2 2 1 18 33
2 1 1 34 39
2 1 2 40 40
2 0 2 41 48
2 1 2 49 55
2 1 1 56 58
2 2 1 59 65
2 1 1 66 74
2 1 2 75 78
2 0 2 79 83
2 1 2 84 86
2 1 1 87 91
2 2 1 92 95
2 1 1 96 98
2 1 2 99 101
2 0 2 102 117
2 1 2 118 119
2 1 1 120 121
